#ses_id:aa61d82b15f77
Time	num	currentload(cpu)	currentload_user(cpu)	currentload_system(cpu)	currentload_nice(cpu)	currentload_idle(cpu)	currentload_irq(cpu)	active(mem)	available(mem)	buffcache(mem)	free(mem)	swapfree(mem)	swaptotal(mem)	swapused(mem)	total(mem)	used(mem)	mem_relative(mem)	rx(derived)	tx(derived)	dMem(derived)	dIdle(derived)	wIO_sec(disk)	rIO_sec(disk)
2018-11-26T14:02:54+00:00	1	0.14826939283359195	0.08816675602303853	0.0601026368105534	0	99.85173060716642	0	471207936	1311469568	972120064	554315776	0	0	0	1997643776	1445851136	0.7237782598532723	350359	2202839	0.031024838734811544	16.518397273833074	0.1502903981359456	0.00024292629009042932
2018-11-26T14:02:55+00:00	2	28.57142857142857	10.714285714285714	17.857142857142858	0	71.42857142857143	0	471838720	1310838784	972124160	553680896	0	0	0	1997643776	1442930688	0.7223163135167499	0	0	-0.0014619463365224128	-28.423159178594986	0.1502903981359456	0.00024292629009042932
2018-11-26T14:02:55+00:00	3	13.043478260869565	0	13.043478260869565	0	86.95652173913044	0	471965696	1310711808	972124160	553553920	0	0	0	1997643776	1442930688	0.7223163135167499	474	421	0	15.527950310559007	0.1502903981359456	0.00024292629009042932
2018-11-26T14:02:55+00:00	4	16	4	12	0	84	0	471965696	1310711808	972124160	553553920	0	0	0	1997643776	1442930688	0.7223163135167499	0	0	0	-2.9565217391304373	0	0
2018-11-26T14:02:55+00:00	5	23.076923076923077	0	23.076923076923077	0	76.92307692307693	0	471932928	1310744576	972124160	553586688	0	0	0	1997643776	1442897920	0.7222999101917958	0	0	-0.000016403324954006315	-7.076923076923066	0	0
2018-11-26T14:02:56+00:00	6	9.090909090909092	0	9.090909090909092	0	90.9090909090909	0	471932928	1310744576	972124160	553586688	0	0	0	1997643776	1442897920	0.7222999101917958	604	615	0	13.986013986013972	0	0
2018-11-26T14:02:56+00:00	7	20	8	12	0	80	0	471298048	1311379456	972124160	554221568	0	0	0	1997643776	1442033664	0.7218672724961349	0	0	-0.00043263769566093124	-10.909090909090907	0	0
2018-11-26T14:02:56+00:00	8	25	7.142857142857142	17.857142857142858	0	75	0	471044096	1311633408	972124160	554475520	0	0	0	1997643776	1442177024	0.7219390370428086	366	366	0.00007176454667368048	-5	0	0
2018-11-26T14:02:56+00:00	9	20	8	12	0	80	0	471171072	1311506432	972124160	554348544	0	0	0	1997643776	1442263040	0.7219820957708127	0	0	0.00004305872800414168	5	0	0
2018-11-26T14:02:57+00:00	10	12.5	4.166666666666666	8.333333333333332	0	87.5	0	471298048	1311379456	972124160	554221568	0	0	0	1997643776	1442267136	0.721984146186432	0	0	0.0000020504156192924228	7.5	0	0
2018-11-26T14:02:57+00:00	11	20	4	16	0	80	0	471293952	1311383552	972128256	554221568	0	0	0	1997643776	1442390016	0.7220456586550094	549	549	0.0000615124685773294	-7.5	0	0
2018-11-26T14:02:57+00:00	12	20	8	12	0	80	0	471547904	1311129600	972128256	553967616	0	0	0	1997643776	1442516992	0.722109221539206	0	0	0.00006356288419662182	0	0	0
2018-11-26T14:02:57+00:00	13	8.695652173913043	4.3478260869565215	4.3478260869565215	0	91.30434782608695	0	471547904	1311129600	972128256	553967616	0	0	0	1997643776	1442516992	0.722109221539206	0	0	0	11.304347826086953	0	0
2018-11-26T14:02:58+00:00	14	23.076923076923077	7.6923076923076925	15.384615384615385	0	76.92307692307693	0	471674880	1311002624	972128256	553840640	0	0	0	1997643776	1442643968	0.7221727844234026	549	549	0.00006356288419662182	-14.38127090301002	0	0
2018-11-26T14:02:58+00:00	15	20	4	16	0	80	0	472031232	1310646272	972128256	553484288	0	0	0	1997643776	1443000320	0.722351170582277	0	0	0.00017838615887444398	3.076923076923066	0	0
