#ses_id:8b80d975014f8
Time	num	currentload(cpu)	currentload_user(cpu)	currentload_system(cpu)	currentload_nice(cpu)	currentload_idle(cpu)	currentload_irq(cpu)	active(mem)	available(mem)	buffcache(mem)	free(mem)	swapfree(mem)	swaptotal(mem)	swapused(mem)	total(mem)	used(mem)	mem_relative(mem)	rx(derived)	tx(derived)	dMem(derived)	dIdle(derived)	wIO_sec(disk)	rIO_sec(disk)
2018-11-26T07:54:59+00:00	1	27.483443708609272	24.127031908488863	3.3564118001204095	0	72.51655629139073	0	454287360	1330286592	958189568	585166848	0	0	0	1997643776	1411317760	0.7064912057674091	593321	15846720	-0.017565910610080615	-14.43996544773971	4.06972394703374	0
2018-11-26T07:54:59+00:00	2	27.586206896551722	13.793103448275861	13.793103448275861	0	72.41379310344827	0	454537216	1330036736	958193664	584912896	0	0	0	1997643776	1411698688	0.706681894419999	0	0	0.00019068865258986545	-0.10276318794245753	4.06972394703374	0
2018-11-26T07:54:59+00:00	3	13.043478260869565	0	13.043478260869565	0	86.95652173913044	0	453648384	1330925568	958193664	585801728	0	0	0	1997643776	1410936832	0.7063005171148192	529	487	-0.0003813773051797309	14.542728635682167	4.06972394703374	0
2018-11-26T07:55:00+00:00	4	26.08695652173913	13.043478260869565	13.043478260869565	0	73.91304347826086	0	455839744	1328734208	958193664	583610368	0	0	0	1997643776	1413136384	0.7074015903023543	0	0	0.001101073187535051	-13.043478260869577	15.424164524421593	0
2018-11-26T07:55:00+00:00	5	100	80	20	0	0	0	456040448	1328533504	958193664	583409664	0	0	0	1997643776	1413320704	0.7074938590052203	8171	175623	0.0000922687028660496	-73.91304347826086	15.424164524421593	0
2018-11-26T07:55:00+00:00	6	37.03703703703704	25.925925925925924	11.11111111111111	0	62.96296296296296	0	456327168	1328242688	958377984	582938624	0	0	0	1997643776	1413799936	0.7077337576326721	0	0	0.00023989862745177337	62.96296296296296	15.424164524421593	0
2018-11-26T07:55:00+00:00	7	13.043478260869565	0	13.043478260869565	0	86.95652173913044	0	456384512	1328177152	958447616	582811648	0	0	0	1997643776	1413926912	0.7077973205168687	0	0	0.00006356288419662182	23.993558776167475	0	0
2018-11-26T07:55:01+00:00	8	25.925925925925924	14.814814814814813	11.11111111111111	0	74.07407407407408	0	456855552	1327718400	958451712	582336512	0	0	0	1997643776	1414275072	0.7079716058445047	549	63906	0.00017428532763597016	-12.882447665056361	0	0
2018-11-26T07:55:01+00:00	9	25	8.333333333333332	16.666666666666664	0	75	0	456155136	1328422912	958582784	582905856	0	0	0	1997643776	1414365184	0.7080167149881281	0	0	0.0000451091436234341	0.9259259259259238	0	0
2018-11-26T07:55:01+00:00	10	100	79.16666666666666	20.833333333333336	0	0	0	456908800	1327603712	958648320	582086656	0	0	0	1997643776	1414557696	0.7081130845222326	0	0	0.00009636953410452342	-75	0	0
2018-11-26T07:55:01+00:00	11	86.20689655172413	62.06896551724138	24.137931034482758	0	13.793103448275861	0	457064448	1327542272	958779392	581799936	0	0	0	1997643776	1414971392	0.7083201764997765	17042	394289	0.00020709197754387176	13.793103448275861	0	0
2018-11-26T07:55:02+00:00	12	23.076923076923077	19.230769230769234	3.8461538461538463	0	76.92307692307693	0	456949760	1327624192	959021056	581672960	0	0	0	1997643776	1415065600	0.7083673360590191	0	0	0.0000471595592426155	63.129973474801076	0	0
2018-11-26T07:55:02+00:00	13	9.090909090909092	0	9.090909090909092	0	90.9090909090909	0	457076736	1327497216	959021056	581545984	0	0	0	1997643776	1415192576	0.7084308989432158	0	0	0.00006356288419662182	13.986013986013972	0	0
2018-11-26T07:55:02+00:00	14	28.57142857142857	14.285714285714285	14.285714285714285	0	71.42857142857143	0	457584640	1326989312	959021056	581038080	0	0	0	1997643776	1415573504	0.7086215875958056	549	549	0.00019068865258986545	-19.480519480519476	0	0
2018-11-26T07:55:02+00:00	15	19.230769230769234	3.8461538461538463	15.384615384615385	0	80.76923076923077	0	457584640	1326989312	959021056	581038080	0	0	0	1997643776	1415700480	0.7086851504800022	0	0	0.00006356288419662182	9.340659340659343	0	0
2018-11-26T07:55:03+00:00	16	54.54545454545454	45.45454545454545	9.090909090909092	0	45.45454545454545	0	457703424	1326870528	959025152	580915200	0	0	0	1997643776	1415761920	0.708715906714291	0	0	0.00003075623428872021	-35.31468531468532	0	0
2018-11-26T07:55:03+00:00	17	100	83.33333333333334	16.666666666666664	0	0	0	457666560	1326870528	959287296	580689920	0	0	0	1997643776	1416048640	0.7088594358076382	14667	252834	0.00014352909334724995	-45.45454545454545	0	0
2018-11-26T07:55:03+00:00	18	100	88	12	0	0	0	458420224	1326125056	959549440	579674112	0	0	0	1997643776	1416937472	0.7093043759970146	0	0	0.0004449401893763527	0	0	0
2018-11-26T07:55:03+00:00	19	45.45454545454545	36.36363636363637	9.090909090909092	0	54.54545454545454	0	458338304	1326235648	959533056	579772416	0	0	0	1997643776	1416966144	0.7093187289063493	0	0	0.000014352909334713893	54.54545454545454	0	0
2018-11-26T07:55:04+00:00	20	28.57142857142857	7.142857142857142	21.428571428571427	0	71.42857142857143	0	458690560	1325883392	959688704	579264512	0	0	0	1997643776	1417220096	0.7094458546747425	9624	358996	0.00012712576839324363	16.88311688311689	0	0
2018-11-26T07:55:04+00:00	21	32.142857142857146	28.57142857142857	3.571428571428571	0	67.85714285714286	0	458817536	1325756416	959688704	579137536	0	0	0	1997643776	1417474048	0.7095729804431358	0	0	0.00012712576839324363	-3.5714285714285694	0	0
2018-11-26T07:55:04+00:00	22	23.076923076923077	11.538461538461538	11.538461538461538	0	76.92307692307693	0	458940416	1325629440	959692800	579010560	0	0	0	1997643776	1417601024	0.7096365433273325	0	0	0.00006356288419673284	9.065934065934073	0	0
2018-11-26T07:55:04+00:00	23	13.043478260869565	0	13.043478260869565	0	86.95652173913044	0	459067392	1325506560	959692800	578883584	0	0	0	1997643776	1417728000	0.7097001062115291	657	657	0.00006356288419662182	10.033444816053503	0	0
2018-11-26T07:55:05+00:00	24	13.043478260869565	0	13.043478260869565	0	86.95652173913044	0	459067392	1325506560	959692800	578883584	0	0	0	1997643776	1417891840	0.7097821228362989	0	0	0.00008201662476980953	0	8.174386920980927	0
2018-11-26T07:55:05+00:00	25	22.22222222222222	3.7037037037037033	18.51851851851852	0	77.77777777777779	0	459194368	1325379584	959692800	578756608	0	0	0	1997643776	1418010624	0.7098415848892571	0	0	0.00005946205295814799	-9.178743961352652	8.174386920980927	0
2018-11-26T07:55:05+00:00	26	13.043478260869565	4.3478260869565215	8.695652173913043	0	86.95652173913044	0	459321344	1325252608	959692800	578629632	0	0	0	1997643776	1418022912	0.7098477361361147	549	549	0.000006151246857655224	9.178743961352652	8.174386920980927	0
2018-11-26T07:55:05+00:00	27	13.043478260869565	4.3478260869565215	8.695652173913043	0	86.95652173913044	0	459415552	1325158400	959692800	578535424	0	0	0	1997643776	1418092544	0.7098825932016419	0	0	0.00003485706552719403	0	0	0
2018-11-26T07:55:06+00:00	28	28.57142857142857	10.714285714285714	17.857142857142858	0	71.42857142857143	0	459542528	1325031424	959692800	578408448	0	0	0	1997643776	1418223616	0.7099482065014578	366	366	0.00006561329981591424	-15.527950310559007	0	0
2018-11-26T07:55:06+00:00	29	20	12	8	0	80	0	459735040	1324838912	959696896	578211840	0	0	0	1997643776	1418526720	0.710099937257282	0	0	0.0001517307558241976	8.57142857142857	0	0
2018-11-26T07:55:06+00:00	30	8.695652173913043	0	8.695652173913043	0	91.30434782608695	0	459100160	1325473792	959696896	578846720	0	0	0	1997643776	1417891840	0.7097821228362989	0	0	-0.0003178144209831091	11.304347826086953	0	0
2018-11-26T07:55:06+00:00	31	23.076923076923077	7.6923076923076925	15.384615384615385	0	76.92307692307693	0	459227136	1325346816	959696896	578719744	0	0	0	1997643776	1417891840	0.7097821228362989	710	549	0	-14.38127090301002	0	0
2018-11-26T07:55:07+00:00	32	29.166666666666668	16.666666666666664	12.5	0	70.83333333333334	0	458948608	1325625344	959696896	578998272	0	0	0	1997643776	1417986048	0.7098292823955415	0	0	0.0000471595592426155	-6.089743589743591	0	0
2018-11-26T07:55:07+00:00	33	100	79.16666666666666	20.833333333333336	0	0	0	458944512	1325629440	959696896	579002368	0	0	0	1997643776	1418014720	0.7098436353048763	0	0	0.000014352909334713893	-70.83333333333334	0	0
2018-11-26T07:55:07+00:00	34	100	76.66666666666667	23.333333333333332	0	0	0	459501568	1325056000	959893504	578248704	0	0	0	1997643776	1418362880	0.7100179206325122	18286	394019	0.00017428532763597016	0	0	0
2018-11-26T07:55:08+00:00	35	88.88888888888889	74.07407407407408	14.814814814814813	0	11.11111111111111	0	462569472	1321992192	960360448	574713856	0	0	0	1997643776	1421770752	0.7117238664277249	0	0	0.00170594579521266	11.11111111111111	0	0
2018-11-26T07:55:08+00:00	36	19.230769230769234	0	19.230769230769234	0	80.76923076923077	0	462663680	1321910272	960360448	574619648	0	0	0	1997643776	1422118912	0.7118981517553609	0	0	0.00017428532763597016	69.65811965811966	0	0
2018-11-26T07:55:08+00:00	37	21.73913043478261	13.043478260869565	8.695652173913043	0	78.26086956521739	0	463171584	1321402368	960360448	574111744	0	0	0	1997643776	1422245888	0.7119617146395575	5951	217040	0.00006356288419662182	-2.508361204013383	0	0
2018-11-26T07:55:08+00:00	38	31.03448275862069	20.689655172413794	10.344827586206897	0	68.96551724137932	0	463040512	1321533440	960364544	574238720	0	0	0	1997643776	1423007744	0.7123430919447372	0	0	0.0003813773051797309	-9.295352323838074	0	0
2018-11-26T07:55:09+00:00	39	17.391304347826086	4.3478260869565215	13.043478260869565	0	82.6086956521739	0	456802304	1327767552	960368640	580472832	0	0	0	1997643776	1416138752	0.7089045449512617	0	0	-0.0034385469934755664	13.64317841079459	0	0
2018-11-26T07:55:09+00:00	40	12.5	8.333333333333332	4.166666666666666	0	87.5	0	456675328	1327898624	960368640	580599808	0	0	0	1997643776	1416138752	0.7089045449512617	549	549	0	4.891304347826093	0	0
2018-11-26T07:55:09+00:00	41	25.925925925925924	11.11111111111111	14.814814814814813	0	74.07407407407408	0	456929280	1327644672	960368640	580345856	0	0	0	1997643776	1416392704	0.7090316707196549	0	0	0.00012712576839324363	-13.425925925925924	0	0
2018-11-26T07:55:09+00:00	42	13.043478260869565	4.3478260869565215	8.695652173913043	0	86.95652173913044	0	457056256	1327517696	960368640	580218880	0	0	0	1997643776	1416392704	0.7090316707196549	0	0	0	12.882447665056361	0	0
2018-11-26T07:55:10+00:00	43	13.043478260869565	8.695652173913043	4.3478260869565215	0	86.95652173913044	0	457056256	1327517696	960368640	580218880	0	0	0	1997643776	1416519680	0.7090952336038515	604	615	0.00006356288419662182	0	8.14111261872456	0
2018-11-26T07:55:10+00:00	44	25	7.142857142857142	17.857142857142858	0	75	0	457183232	1327390720	960368640	580091904	0	0	0	1997643776	1416646656	0.7091587964880481	0	0	0.00006356288419662182	-11.956521739130437	8.14111261872456	0
2018-11-26T07:55:10+00:00	45	13.043478260869565	8.695652173913043	4.3478260869565215	0	86.95652173913044	0	457191424	1327382528	960368640	580083712	0	0	0	1997643776	1416646656	0.7091587964880481	0	0	0	11.956521739130437	8.14111261872456	0
2018-11-26T07:55:10+00:00	46	45.45454545454545	27.27272727272727	18.181818181818183	0	54.54545454545454	0	460648448	1323925504	960368640	576626688	0	0	0	1997643776	1417539584	0.7096057870930438	7155	44823	0.00044699060499564514	-32.4110671936759	0	0
2018-11-26T07:55:11+00:00	47	100	81.25	18.75	0	0	0	466874368	1317679104	960630784	570138624	0	0	0	1997643776	1425838080	0.7137599291376362	0	0	0.004154142044592413	-54.54545454545454	0	0
2018-11-26T07:55:11+00:00	48	100	82.6086956521739	17.391304347826086	0	0	0	466526208	1318027264	960630784	570486784	0	0	0	1997643776	1425903616	0.7137927357875441	16930	407858	0.00003280664990790161	0	5.535055350553505	0
2018-11-26T07:55:11+00:00	49	100	86.20689655172413	13.793103448275861	0	0	0	467337216	1317208064	961089536	569217024	0	0	0	1997643776	1427013632	0.7143483984203598	0	0	0.000555662632815701	0	5.535055350553505	0
2018-11-26T07:55:11+00:00	50	100	88	12	0	0	0	467361792	1317191680	961351680	568930304	0	0	0	1997643776	1427841024	0.7147625823754475	17086	527209	0.00041418395508774353	0	0	0
2018-11-26T07:55:12+00:00	51	90	70	20	0	10	0	471502848	1313071104	961568768	564572160	0	0	0	1997643776	1431531520	0.7166100068483882	0	0	0.0018474244729406175	10	0	0
2018-11-26T07:55:12+00:00	52	39.130434782608695	34.78260869565217	4.3478260869565215	0	60.86956521739131	0	472731648	1311842304	961703936	563208192	0	0	0	1997643776	1433149440	0.7174199210179903	0	0	0.0008099141696021883	50.86956521739131	0	0
2018-11-26T07:55:12+00:00	53	9.090909090909092	0	9.090909090909092	0	90.9090909090909	0	472731648	1311842304	961703936	563208192	0	0	0	1997643776	1433530368	0.7176106096705802	7153	242228	0.00019068865258986545	30.039525691699595	0	0
2018-11-26T07:55:12+00:00	54	30.76923076923077	11.538461538461538	19.230769230769234	0	69.23076923076923	0	473112576	1311461376	961703936	562827264	0	0	0	1997643776	1433657344	0.7176741725547768	0	0	0.00006356288419662182	-21.67832167832168	0	0
2018-11-26T07:55:13+00:00	55	29.166666666666668	16.666666666666664	12.5	0	70.83333333333334	0	469102592	1315471360	961703936	566837248	0	0	0	1997643776	1427677184	0.7146805657506776	1692	846	-0.0029936068040992136	1.6025641025641164	0	0
2018-11-26T07:55:13+00:00	56	100	88.46153846153845	11.538461538461538	0	0	0	469221376	1315311616	961835008	566587392	0	0	0	1997643776	1430024192	0.7158554539005056	0	0	0.001174888149828024	-70.83333333333334	0	0
2018-11-26T07:55:13+00:00	57	92.85714285714286	67.85714285714286	25	0	7.142857142857142	0	468516864	1316044800	962031616	567095296	0	0	0	1997643776	1429422080	0.7155540428044764	14106	340861	-0.0003014110960292138	7.142857142857142	0	0
2018-11-26T07:55:13+00:00	58	100	84	16	0	0	0	468889600	1315635200	962293760	566460416	0	0	0	1997643776	1430564864	0.7161261087622461	0	0	0.0005720659577697074	-7.142857142857142	0	0
2018-11-26T07:55:14+00:00	59	17.391304347826086	13.043478260869565	4.3478260869565215	0	82.6086956521739	0	463314944	1321230336	962371584	571957248	0	0	0	1997643776	1424654336	0.7131673590236741	0	0	-0.0029587497385720196	82.6086956521739	0	0
2018-11-26T07:55:14+00:00	60	34.61538461538461	23.076923076923077	11.538461538461538	0	65.38461538461539	0	463949824	1320624128	962371584	571322368	0	0	0	1997643776	1425289216	0.7134851734446572	8730	270293	0.0003178144209831091	-17.22408026755852	0	0
2018-11-26T07:55:14+00:00	61	13.043478260869565	4.3478260869565215	8.695652173913043	0	86.95652173913044	0	464044032	1320529920	962371584	571228160	0	0	0	1997643776	1425510400	0.7135958958880965	0	0	0.00011072244343923732	21.57190635451505	0	0
