#ses_id:aa61d82b15f77
Time	num	currentload(cpu)	currentload_user(cpu)	currentload_system(cpu)	currentload_nice(cpu)	currentload_idle(cpu)	currentload_irq(cpu)	active(mem)	available(mem)	buffcache(mem)	free(mem)	swapfree(mem)	swaptotal(mem)	swapused(mem)	total(mem)	used(mem)	mem_relative(mem)	rx(derived)	tx(derived)	dMem(derived)	dIdle(derived)	wIO_sec(disk)	rIO_sec(disk)
2018-11-26T14:46:07+00:00	10002	23.076923076923077	3.8461538461538463	19.230769230769234	0	76.92307692307693	0	470089728	1312628736	1031520256	496033792	0	0	0	1997643776	1500487680	0.7511287537983949	549	24773	-0.000051260390481089324	-0.34965034965033226	0	0
2018-11-26T14:46:07+00:00	10003	20	4	16	0	80	0	470024192	1312628736	1031585792	496033792	0	0	0	1997643776	1500577792	0.7511738629420184	0	0	0.0000451091436234341	3.076923076923066	0	0
2018-11-26T14:46:08+00:00	10004	13.043478260869565	8.695652173913043	4.3478260869565215	0	86.95652173913044	0	470171648	1312505856	1031565312	495906816	0	0	0	1997643776	1500577792	0.7511738629420184	0	0	0	6.956521739130437	24.096385542168676	0
2018-11-26T14:46:08+00:00	10005	88.88888888888889	62.96296296296296	25.925925925925924	0	11.11111111111111	0	470196224	1312460800	1031630848	495816704	0	0	0	1997643776	1500573696	0.7511718125263991	13204	151412	-0.0000020504156192924228	-75.84541062801932	24.096385542168676	0
2018-11-26T14:46:08+00:00	10006	96	88	8	0	4	0	470319104	1312366592	1031827456	495497216	0	0	0	1997643776	1500987392	0.751378904503943	0	0	0.00020709197754387176	-7.111111111111111	24.096385542168676	0
2018-11-26T14:46:08+00:00	10007	30.434782608695656	21.73913043478261	8.695652173913043	0	69.56521739130434	0	470999040	1311678464	1031970816	494673920	0	0	0	1997643776	1501556736	0.7516639122750182	0	0	0.00028500777107520747	65.56521739130434	0	0
2018-11-26T14:46:09+00:00	10008	20	8	12	0	80	0	471093248	1311584256	1031970816	494579712	0	0	0	1997643776	1501904896	0.751838197602654	5463	221035	0.00017428532763585913	10.434782608695656	0	0
2018-11-26T14:46:09+00:00	10009	17.391304347826086	13.043478260869565	4.3478260869565215	0	82.6086956521739	0	471347200	1311330304	1031970816	494325760	0	0	0	1997643776	1502285824	0.7520288862552439	0	0	0.00019068865258986545	2.608695652173907	0	0
2018-11-26T14:46:09+00:00	10010	16.666666666666664	4.166666666666666	12.5	0	83.33333333333334	0	471474176	1311203328	1031970816	494198784	0	0	0	1997643776	1502289920	0.7520309366708632	0	0	0.0000020504156192924228	0.7246376811594359	0	0
2018-11-26T14:46:09+00:00	10011	23.076923076923077	11.538461538461538	11.538461538461538	0	76.92307692307693	0	471982080	1310695424	1031970816	493690880	0	0	0	1997643776	1502826496	0.7522995411169844	549	549	0.00026860444612120116	-6.410256410256409	0	0
