#ses_id:37845ffe8b024
Time	num	currentload(cpu)	currentload_user(cpu)	currentload_system(cpu)	currentload_nice(cpu)	currentload_idle(cpu)	currentload_irq(cpu)	active(mem)	available(mem)	buffcache(mem)	free(mem)	swapfree(mem)	swaptotal(mem)	swapused(mem)	total(mem)	used(mem)	mem_relative(mem)	rx(derived)	tx(derived)	dMem(derived)	dIdle(derived)	wIO_sec(disk)	rIO_sec(disk)
2018-11-25T11:58:04+00:00	1	3.392232279707337	2.2817316868619684	1.1105005928453686	0	96.60776772029266	0	226660352	3637829632	370593792	3514351616	0	0	0	4111605760	595959808	0.14494575666709836	0	0	0	0	-1	-1
2018-11-25T11:58:04+00:00	2	6.796116504854369	1.9417475728155338	4.854368932038835	0	93.20388349514563	0	226803712	3637669888	370851840	3513950208	0	0	0	4111605760	596844544	0.14516093683067513	0	0	0.0002151801635767725	-3.4038842251470243	-1	-1
2018-11-25T11:58:05+00:00	3	3.4090909090909087	1.1363636363636365	2.272727272727273	0	96.5909090909091	0	226742272	3637731328	370851840	3514011648	0	0	0	4111605760	596664320	0.14511710383439097	0	0	-0.00004383299628415993	3.387025595763461	-1	-1
2018-11-25T11:58:05+00:00	4	4.301075268817205	1.0752688172043012	3.225806451612903	0	95.6989247311828	0	227602432	3636871168	370851840	3513151488	0	0	0	4111605760	597270528	0.1452645420946195	657	604	0.0001474382602285329	-0.891984359726294	0	0
2018-11-25T11:58:05+00:00	5	4.166666666666666	2.083333333333333	2.083333333333333	0	95.83333333333334	0	226893824	3637563392	370884608	3513827328	0	0	0	4111605760	597000192	0.14519879260019328	0	0	-0.00006574949442622602	0.1344086021505433	0	0
2018-11-25T11:58:05+00:00	6	3.3707865168539324	1.1235955056179776	2.247191011235955	0	96.62921348314607	0	227139584	3637317632	370884608	3513581568	0	0	0	4111605760	596992000	0.14519680019127126	0	0	-0.0000019924089220135777	0.7958801498127315	0	0
2018-11-25T11:58:06+00:00	7	2.247191011235955	2.247191011235955	0	0	97.75280898876404	0	227192832	3637264384	370884608	3513528320	0	0	0	4111605760	597061632	0.14521373566710832	549	549	0.0000169354758370599	1.1235955056179705	0	0
2018-11-25T11:58:06+00:00	8	6.9306930693069315	2.9702970297029703	3.9603960396039604	0	93.06930693069307	0	226676736	3637780480	370884608	3514044416	0	0	0	4111605760	597037056	0.14520775844034228	0	0	-0.000005977226766040733	-4.683502058070971	0	0
2018-11-25T11:58:06+00:00	9	3.3707865168539324	2.247191011235955	1.1235955056179776	0	96.62921348314607	0	226955264	3637501952	370884608	3513765888	0	0	0	4111605760	597045248	0.1452097508492643	0	0	0.0000019924089220135777	3.5599065524530005	0	0
2018-11-25T11:58:06+00:00	10	2.272727272727273	1.1363636363636365	1.1363636363636365	0	97.72727272727273	0	227426304	3637030912	370884608	3513294848	0	0	0	4111605760	597508096	0.1453223219533577	781	549	0.00011257110409340632	1.0980592441266595	4.322766570605188	0
2018-11-25T11:58:07+00:00	11	5.1020408163265305	2.0408163265306123	3.061224489795918	0	94.89795918367348	0	226697216	3637755904	370892800	3514015744	0	0	0	4111605760	597282816	0.14526753070800252	0	0	-0.0000547912453551791	-2.8293135435992554	4.322766570605188	0
2018-11-25T11:58:07+00:00	12	2.247191011235955	2.247191011235955	0	0	97.75280898876404	0	227299328	3637153792	370892800	3513413632	0	0	0	4111605760	597405696	0.14529741684183262	0	0	0.000029886133830092643	2.8548498050905664	4.322766570605188	0
